CustomerID,CustomerName,LoyaltyTier,JoinDate,HomeCity,HomeStateCode,PreferredStoreID
C00381,Saskia Delacroix,None,2021-01-25,Bend,OR,ST009
C00382,Sana Kowalski,Summit,2023-11-23,Flagstaff,AZ,ST010
C00383,Soren Farrow,None,2021-01-26,Seattle,WA,ST005
C00384,Elena Farrow,Trailhead,2022-12-18,Tacoma,WA,ST008
C00385,Diego Marchetti,None,2022-08-06,Seattle,WA,ST017
C00386,Soren Nakamura,Trailhead,2023-12-20,Fort Collins,CO,ST007
C00387,Noor Ellery,None,2024-04-02,Spokane,WA,ST015
C00388,Amara Grimshaw,None,2020-09-07,Fort Collins,CO,ST003
C00389,Elena Rasmussen,Summit,2023-11-19,Coeur d'Alene,ID,ST009
C00390,Soren Delacroix,None,2024-11-22,Spokane,WA,ST017
C00391,Rosa Ashworth,Trailhead,2021-07-10,Salt Lake City,UT,ST014
C00392,Elena Halvorsen,None,2024-07-14,Coeur d'Alene,ID,ST005
C00393,Emrys Vasquez,Summit,2023-01-24,Portland,OR,ST002
C00394,Beatrix Hollis,Trailhead,2024-05-07,Seattle,WA,ST016
C00395,Saskia Marchetti,Summit,2023-04-14,Seattle,WA,ST002
C00396,Otto Grimshaw,None,2021-09-09,Seattle,WA,ST018
C00397,Elena Farrow,Alpine,2024-01-05,Denver,CO,ST015
C00398,Otto Barros,None,2020-05-17,Boise,ID,ST004
C00399,Rosa Ibarra,None,2022-04-10,Bend,OR,ST010
C00400,Sana Ashworth,None,2022-02-03,Reno,NV,ST010
C00401,Greta Sandoval,Summit,2023-12-17,Reno,NV,ST009
C00402,Rosa Vasquez,None,2022-09-18,Portland,OR,ST016
C00403,Emrys Wexford,Trailhead,2024-11-23,Bend,OR,ST018
C00404,Imani Lindqvist,Summit,2024-06-28,Seattle,WA,ST006
C00405,Alina Pemberton,Trailhead,2023-08-06,Flagstaff,AZ,ST001
C00406,Greta Yardley,Summit,2021-12-18,Seattle,WA,ST012
C00407,Diego Sandoval,Trailhead,2021-11-16,Coeur d'Alene,ID,ST003
C00408,Lucian Thorne,Trailhead,2024-07-10,Bend,OR,ST001
C00409,Otto Wexford,None,2021-05-30,Bozeman,MT,ST013
C00410,Elias Farrow,Summit,2022-09-17,Bend,OR,ST012
C00411,Hugo Ashworth,Trailhead,2020-08-01,Portland,OR,ST011
C00412,Imani Farrow,Trailhead,2024-05-13,Reno,NV,ST012
C00413,Kenji Barros,Alpine,2023-02-19,Salt Lake City,UT,ST016
C00414,Amara Farrow,None,2023-01-09,Park City,UT,ST009
C00415,Imani Grimshaw,Trailhead,2021-10-21,Tacoma,WA,ST007
C00416,Amara Ferreira,None,2021-11-03,Eugene,OR,ST007
C00417,Otto Hollis,Summit,2024-05-29,Park City,UT,ST002
C00418,Elena Yardley,Trailhead,2021-10-14,Salt Lake City,UT,ST011
C00419,Saskia Kowalski,Trailhead,2022-08-03,Portland,OR,ST016
C00420,Amara Halvorsen,Trailhead,2020-10-13,Bozeman,MT,ST013
C00421,Noor Barros,None,2023-08-19,Missoula,MT,ST001
C00422,Sana Okonkwo,None,2021-09-08,Flagstaff,AZ,ST014
C00423,Lucian Ibarra,Trailhead,2020-12-14,Reno,NV,ST005
C00424,Elena Pemberton,Trailhead,2023-09-23,Fort Collins,CO,ST009
C00425,Amara Okonkwo,Trailhead,2023-01-10,Denver,CO,ST004
C00426,Tobias Zielinski,None,2022-11-07,Salt Lake City,UT,ST002
C00427,Felix Rasmussen,None,2020-10-23,Fort Collins,CO,ST010
C00428,Mateo Vasquez,None,2021-03-31,Fort Collins,CO,ST002
C00429,Diego Rasmussen,None,2022-09-21,Tacoma,WA,ST010
C00430,Yara Halvorsen,Trailhead,2022-10-18,Denver,CO,ST009
C00431,Lucian Ashworth,Trailhead,2024-03-18,Missoula,MT,ST007
C00432,Tobias Pemberton,Trailhead,2024-03-29,Bend,OR,ST013
C00433,Elena Halvorsen,Trailhead,2024-09-20,Fort Collins,CO,ST012
C00434,Priya Ibarra,None,2022-07-14,Bend,OR,ST001
C00435,Callum Ellery,Trailhead,2023-12-20,Boulder,CO,ST009
C00436,Greta Lindqvist,Summit,2024-01-05,Bend,OR,ST010
C00437,Leila Lindqvist,None,2023-07-11,Portland,OR,ST008
C00438,Mateo Lindqvist,None,2024-03-01,Flagstaff,AZ,ST015
C00439,Emrys Ibarra,Summit,2021-05-24,Coeur d'Alene,ID,ST018
C00440,Greta Grimshaw,Trailhead,2024-05-07,Missoula,MT,ST005
C00441,Rosa Hollis,None,2024-04-05,Sacramento,CA,ST004
C00442,Theo Vasquez,Trailhead,2024-02-06,Bend,OR,ST015
C00443,Yara Sandoval,None,2022-04-14,Fort Collins,CO,ST002
C00444,Lucian Nakamura,None,2021-12-24,Boulder,CO,ST012
C00445,Elena Delacroix,Trailhead,2020-02-13,Denver,CO,ST005
C00446,Yara Barros,Trailhead,2021-06-27,Portland,OR,ST009
C00447,Freya Sandoval,None,2023-10-09,Fort Collins,CO,ST013
C00448,Diego Lindqvist,Summit,2022-02-03,Coeur d'Alene,ID,ST008
C00449,Saskia Kowalski,Summit,2020-05-05,Sacramento,CA,ST016
C00450,Felix Hollis,Trailhead,2023-01-08,Portland,OR,ST018
C00451,Freya Zielinski,None,2023-05-06,Eugene,OR,ST009
C00452,Freya Farrow,Trailhead,2024-01-10,Salt Lake City,UT,ST005
C00453,Alina Marchetti,None,2022-09-26,Coeur d'Alene,ID,ST005
C00454,Rosa Sandoval,None,2023-10-11,Sacramento,CA,ST014
C00455,Rosa Whitfield,Summit,2024-07-18,Missoula,MT,ST003
C00456,Sana Pemberton,Trailhead,2022-03-24,Boulder,CO,ST007
C00457,Priya Zielinski,Trailhead,2023-07-27,Sacramento,CA,ST005
C00458,Rosa Zielinski,Trailhead,2023-01-10,Sacramento,CA,ST010
C00459,Rosa Vasquez,Trailhead,2023-02-12,Reno,NV,ST006
C00460,Otto Halvorsen,Summit,2021-11-02,Spokane,WA,ST002
C00461,Tobias Rasmussen,Alpine,2022-05-13,Boise,ID,ST012
C00462,Theo Delacroix,Trailhead,2023-10-31,Bozeman,MT,ST009
C00463,Elena Ferreira,None,2023-01-02,Boulder,CO,ST004
C00464,Diego Ferreira,Trailhead,2021-05-29,Denver,CO,ST017
C00465,Diego Lindqvist,None,2022-12-31,Coeur d'Alene,ID,ST006
C00466,Marcus Thorne,None,2020-12-30,Spokane,WA,ST001
C00467,Imani Nakamura,Summit,2023-09-03,Park City,UT,ST017
C00468,Rosa Halvorsen,Trailhead,2020-04-06,Eugene,OR,ST010
C00469,Theo Ibarra,Summit,2023-10-19,Park City,UT,ST005
C00470,Callum Ellery,None,2021-03-22,Flagstaff,AZ,ST008
C00471,Felix Sandoval,None,2021-05-09,Sacramento,CA,ST013
C00472,Greta Kowalski,Summit,2020-04-16,Boulder,CO,ST008
C00473,Rosa Ferreira,Trailhead,2024-09-25,Salt Lake City,UT,ST012
C00474,Alina Zielinski,Alpine,2022-01-17,Fort Collins,CO,ST001
C00475,Ravi Zielinski,None,2020-08-17,Boise,ID,ST012
C00476,Elena Farrow,Trailhead,2020-10-26,Coeur d'Alene,ID,ST003
C00477,Rosa Halvorsen,Trailhead,2023-06-04,Park City,UT,ST009
C00478,Elena Barros,Trailhead,2021-10-14,Boise,ID,ST006
C00479,Marcus Wexford,Summit,2023-05-25,Bend,OR,ST010
C00480,Yara Hollis,None,2020-11-19,Missoula,MT,ST018
C00481,Priya Delacroix,Summit,2024-01-06,Bend,OR,ST005
C00482,Theo Zielinski,Summit,2022-02-08,Salt Lake City,UT,ST009
C00483,Noor Wexford,None,2020-05-11,Boise,ID,ST007
C00484,Callum Nakamura,Trailhead,2022-06-02,Reno,NV,ST005
C00485,Theo Ashworth,Summit,2022-03-07,Flagstaff,AZ,ST012
C00486,Noor Kowalski,Trailhead,2022-06-15,Missoula,MT,ST005
C00487,Yara Marchetti,Trailhead,2022-02-06,Flagstaff,AZ,ST008
C00488,Soren Ellery,Trailhead,2024-12-21,Spokane,WA,ST007
C00489,Callum Ferreira,Summit,2021-03-08,Denver,CO,ST007
C00490,Tobias Halvorsen,None,2022-05-26,Coeur d'Alene,ID,ST015
C00491,Soren Thorne,None,2023-06-05,Seattle,WA,ST010
C00492,Imani Sandoval,Summit,2023-08-23,Reno,NV,ST009
C00493,Felix Yardley,None,2021-03-21,Tacoma,WA,ST004
C00494,Beatrix Ellery,None,2023-06-12,Boulder,CO,ST011
C00495,Noor Wexford,None,2023-09-23,Sacramento,CA,ST007
C00496,Otto Sandoval,Summit,2023-07-03,Spokane,WA,ST003
C00497,Elena Ellery,None,2021-03-13,Salt Lake City,UT,ST001
C00498,Freya Whitfield,None,2021-12-07,Eugene,OR,ST003
C00499,Noor Thorne,None,2022-08-10,Tacoma,WA,ST012
C00500,Nadia Hollis,None,2024-02-07,Eugene,OR,ST005
C00501,Priya Whitfield,Trailhead,2022-06-20,Denver,CO,ST003
C00502,Theo Zielinski,Summit,2024-02-16,Coeur d'Alene,ID,ST018
C00503,Imani Ferreira,Summit,2024-02-27,Reno,NV,ST001
C00504,Noor Ashworth,Summit,2022-06-17,Boulder,CO,ST018
C00505,Elias Whitfield,None,2023-06-04,Seattle,WA,ST004
C00506,Rosa Ferreira,Trailhead,2023-04-09,Reno,NV,ST012
C00507,Mateo Whitfield,Summit,2024-11-05,Sacramento,CA,ST014
C00508,Emrys Zielinski,Trailhead,2021-02-20,Denver,CO,ST008
C00509,Theo Lindqvist,None,2021-11-11,Denver,CO,ST002
C00510,Otto Halvorsen,Trailhead,2021-03-09,Missoula,MT,ST006
C00511,Emrys Ellery,None,2024-09-30,Bozeman,MT,ST016
C00512,Amara Whitfield,None,2022-04-04,Fort Collins,CO,ST001
C00513,Leila Okonkwo,Summit,2024-01-03,Boise,ID,ST012
C00514,Otto Pemberton,None,2020-09-18,Salt Lake City,UT,ST016
C00515,Greta Hollis,None,2021-09-12,Tacoma,WA,ST007
C00516,Lucian Sandoval,None,2023-08-01,Boise,ID,ST008
C00517,Soren Thorne,None,2022-03-24,Boise,ID,ST001
C00518,Elena Wexford,None,2021-05-27,Spokane,WA,ST016
C00519,Rosa Thorne,None,2021-07-06,Denver,CO,ST007
C00520,Hugo Kowalski,None,2020-04-28,Missoula,MT,ST003
C00521,Beatrix Yardley,None,2020-04-14,Salt Lake City,UT,ST006
C00522,Priya Pemberton,None,2024-12-29,Reno,NV,ST012
C00523,Tobias Grimshaw,Summit,2021-03-07,Seattle,WA,ST008
C00524,Alina Ibarra,None,2020-12-05,Reno,NV,ST009
C00525,Yara Marchetti,Summit,2023-06-22,Eugene,OR,ST008
C00526,Rosa Okonkwo,Trailhead,2020-11-21,Bozeman,MT,ST016
C00527,Diego Hollis,None,2022-07-20,Bend,OR,ST010
C00528,Elias Barros,None,2022-08-02,Salt Lake City,UT,ST016
C00529,Nadia Sandoval,Summit,2022-12-23,Portland,OR,ST018
C00530,Mateo Okonkwo,None,2023-12-15,Bend,OR,ST011
C00531,Nadia Zielinski,Summit,2022-06-24,Sacramento,CA,ST002
C00532,Ravi Kowalski,None,2022-02-06,Park City,UT,ST009
C00533,Saskia Vasquez,None,2024-08-11,Bozeman,MT,ST018
C00534,Noor Delacroix,Alpine,2024-07-06,Missoula,MT,ST003
C00535,Sana Nakamura,None,2022-05-01,Fort Collins,CO,ST012
C00536,Hugo Ibarra,Trailhead,2023-09-21,Boise,ID,ST011
C00537,Sana Ashworth,Summit,2023-02-06,Flagstaff,AZ,ST013
C00538,Priya Delacroix,None,2020-02-18,Boise,ID,ST012
C00539,Saskia Barros,None,2021-03-21,Missoula,MT,ST011
C00540,Kenji Zielinski,Trailhead,2022-10-16,Boise,ID,ST005
C00541,Priya Kowalski,None,2024-11-19,Tacoma,WA,ST004
C00542,Soren Farrow,None,2023-06-28,Sacramento,CA,ST006
C00543,Lucian Thorne,Trailhead,2023-04-21,Missoula,MT,ST010
C00544,Marcus Sandoval,None,2020-05-28,Salt Lake City,UT,ST018
C00545,Leila Barros,None,2024-05-19,Denver,CO,ST012
C00546,Ravi Marchetti,None,2022-02-20,Coeur d'Alene,ID,ST014
C00547,Diego Delacroix,Trailhead,2021-01-22,Coeur d'Alene,ID,ST004
C00548,Felix Kowalski,Summit,2024-04-16,Portland,OR,ST014
C00549,Theo Rasmussen,None,2024-12-11,Park City,UT,ST011
C00550,Amara Thorne,Summit,2024-07-14,Flagstaff,AZ,ST013
C00551,Callum Thorne,Summit,2024-12-17,Fort Collins,CO,ST004
C00552,Yara Wexford,None,2023-03-18,Bend,OR,ST007
C00553,Tobias Barros,Trailhead,2020-06-09,Denver,CO,ST011
C00554,Callum Barros,Trailhead,2022-11-15,Eugene,OR,ST012
C00555,Emrys Ibarra,Trailhead,2020-04-19,Bend,OR,ST011
C00556,Felix Ellery,None,2022-02-23,Boulder,CO,ST011
C00557,Beatrix Delacroix,None,2022-10-26,Park City,UT,ST002
C00558,Otto Whitfield,Alpine,2024-07-18,Salt Lake City,UT,ST002
C00559,Leila Wexford,None,2023-09-17,Coeur d'Alene,ID,ST010
C00560,Ravi Ibarra,Alpine,2022-09-02,Salt Lake City,UT,ST003
C00561,Noor Pemberton,None,2020-07-20,Bend,OR,ST015
C00562,Greta Pemberton,Trailhead,2020-08-13,Eugene,OR,ST009
C00563,Elias Ashworth,None,2024-03-17,Boise,ID,ST001
C00564,Emrys Thorne,None,2023-12-03,Spokane,WA,ST011
C00565,Priya Ibarra,Trailhead,2021-10-17,Seattle,WA,ST016
C00566,Soren Rasmussen,Alpine,2022-08-18,Flagstaff,AZ,ST013
C00567,Imani Kowalski,Trailhead,2020-03-27,Park City,UT,ST014
C00568,Marcus Grimshaw,Summit,2022-09-22,Eugene,OR,ST002
C00569,Ravi Grimshaw,Summit,2024-10-23,Eugene,OR,ST003
C00570,Soren Ellery,None,2024-07-18,Denver,CO,ST009
C00571,Noor Delacroix,None,2021-02-22,Spokane,WA,ST015
C00572,Tobias Zielinski,None,2022-04-23,Fort Collins,CO,ST002
C00573,Elias Wexford,Summit,2024-06-02,Park City,UT,ST005
C00574,Theo Farrow,Trailhead,2021-01-16,Spokane,WA,ST013
C00575,Soren Grimshaw,Trailhead,2020-07-17,Salt Lake City,UT,ST007
C00576,Imani Hollis,Trailhead,2020-02-14,Eugene,OR,ST005
C00577,Ravi Yardley,Summit,2022-02-28,Reno,NV,ST009
C00578,Beatrix Okonkwo,Trailhead,2021-06-10,Park City,UT,ST002
C00579,Ravi Lindqvist,Summit,2021-03-09,Spokane,WA,ST014
C00580,Greta Ellery,Summit,2020-05-15,Park City,UT,ST017
C00581,Amara Ellery,Summit,2024-02-13,Sacramento,CA,ST011
C00582,Greta Marchetti,Trailhead,2023-11-08,Tacoma,WA,ST008
C00583,Sana Wexford,Summit,2024-08-07,Boise,ID,ST010
C00584,Tobias Ferreira,Summit,2024-02-12,Spokane,WA,ST016
C00585,Hugo Pemberton,None,2024-08-02,Flagstaff,AZ,ST014
C00586,Emrys Wexford,None,2024-02-02,Boise,ID,ST008
C00587,Saskia Farrow,Summit,2022-05-01,Tacoma,WA,ST009
C00588,Amara Grimshaw,None,2021-10-15,Flagstaff,AZ,ST006
C00589,Diego Yardley,Summit,2024-03-11,Seattle,WA,ST001
C00590,Elena Marchetti,Trailhead,2020-11-06,Bozeman,MT,ST003
C00591,Felix Zielinski,Alpine,2022-04-24,Bozeman,MT,ST013
C00592,Greta Pemberton,Alpine,2021-11-06,Spokane,WA,ST003
C00593,Alina Barros,None,2023-11-25,Sacramento,CA,ST010
C00594,Diego Delacroix,Trailhead,2023-03-05,Eugene,OR,ST006
C00595,Emrys Grimshaw,Alpine,2020-12-04,Coeur d'Alene,ID,ST005
C00596,Beatrix Marchetti,None,2023-09-08,Boulder,CO,ST010
C00597,Saskia Wexford,Trailhead,2022-04-03,Missoula,MT,ST006
C00598,Nadia Sandoval,None,2021-12-08,Park City,UT,ST007
C00599,Noor Wexford,Trailhead,2022-02-06,Boulder,CO,ST007
C00600,Alina Rasmussen,Alpine,2021-04-13,Bozeman,MT,ST005
C00601,Ravi Thorne,None,2022-05-11,Bend,OR,ST012
C00602,Saskia Yardley,None,2023-06-26,Eugene,OR,ST001
C00603,Leila Sandoval,Trailhead,2023-06-14,Bend,OR,ST007
C00604,Noor Lindqvist,None,2020-08-08,Portland,OR,ST012
C00605,Yara Halvorsen,Trailhead,2020-09-19,Fort Collins,CO,ST012
C00606,Sana Farrow,Trailhead,2023-02-26,Boulder,CO,ST010
C00607,Saskia Yardley,Summit,2020-07-24,Boulder,CO,ST001
C00608,Sana Ellery,None,2024-10-20,Denver,CO,ST013
C00609,Ravi Nakamura,None,2022-11-01,Reno,NV,ST018
C00610,Otto Wexford,None,2022-06-25,Seattle,WA,ST002
C00611,Saskia Ibarra,Trailhead,2023-01-13,Bozeman,MT,ST001
C00612,Freya Thorne,Trailhead,2022-12-29,Bend,OR,ST006
C00613,Alina Sandoval,Summit,2024-12-12,Salt Lake City,UT,ST015
C00614,Greta Sandoval,Trailhead,2021-01-29,Park City,UT,ST004
C00615,Yara Delacroix,None,2023-08-24,Spokane,WA,ST007
C00616,Felix Ashworth,Summit,2022-11-17,Denver,CO,ST004
C00617,Priya Ferreira,Summit,2024-01-01,Coeur d'Alene,ID,ST016
C00618,Freya Nakamura,None,2023-05-02,Park City,UT,ST014
C00619,Ravi Wexford,None,2020-06-18,Tacoma,WA,ST018
C00620,Marcus Wexford,None,2024-07-20,Missoula,MT,ST006
C00621,Emrys Kowalski,None,2023-05-22,Flagstaff,AZ,ST009
C00622,Leila Marchetti,None,2023-05-12,Bend,OR,ST003
C00623,Rosa Barros,None,2022-01-19,Reno,NV,ST010
C00624,Freya Delacroix,Trailhead,2021-03-20,Coeur d'Alene,ID,ST003
C00625,Mateo Kowalski,None,2024-07-16,Sacramento,CA,ST014
C00626,Elias Halvorsen,None,2022-11-15,Bozeman,MT,ST006
C00627,Alina Ashworth,Summit,2021-10-21,Flagstaff,AZ,ST009
C00628,Amara Farrow,Summit,2020-04-17,Park City,UT,ST005
C00629,Emrys Ferreira,None,2024-12-05,Boulder,CO,ST009
C00630,Emrys Marchetti,Trailhead,2020-11-07,Flagstaff,AZ,ST017
C00631,Mateo Vasquez,None,2024-07-16,Denver,CO,ST016
C00632,Soren Kowalski,Trailhead,2021-07-12,Salt Lake City,UT,ST008
C00633,Mateo Ibarra,Summit,2020-11-27,Spokane,WA,ST006
C00634,Kenji Thorne,None,2021-01-17,Coeur d'Alene,ID,ST011
C00635,Amara Barros,Alpine,2023-11-10,Boise,ID,ST012
C00636,Ravi Marchetti,Trailhead,2024-10-05,Seattle,WA,ST015
C00637,Imani Lindqvist,Trailhead,2022-07-17,Tacoma,WA,ST014
C00638,Beatrix Hollis,Summit,2024-07-24,Coeur d'Alene,ID,ST009
C00639,Greta Ashworth,Trailhead,2023-04-11,Spokane,WA,ST015
C00640,Otto Delacroix,Trailhead,2023-03-08,Bend,OR,ST009
C00641,Mateo Yardley,None,2021-11-13,Sacramento,CA,ST013
C00642,Nadia Ashworth,Summit,2020-09-06,Salt Lake City,UT,ST010
C00643,Felix Yardley,Trailhead,2021-09-04,Eugene,OR,ST016
C00644,Elias Kowalski,Trailhead,2023-03-28,Spokane,WA,ST008
C00645,Theo Halvorsen,Summit,2022-12-26,Denver,CO,ST013
C00646,Amara Halvorsen,Trailhead,2020-08-10,Fort Collins,CO,ST007
C00647,Greta Pemberton,None,2020-07-21,Eugene,OR,ST008
C00648,Elena Whitfield,Alpine,2022-10-29,Bozeman,MT,ST005
C00649,Emrys Zielinski,Trailhead,2024-12-15,Salt Lake City,UT,ST013
C00650,Freya Ashworth,None,2022-08-21,Sacramento,CA,ST004
C00651,Callum Kowalski,None,2020-05-27,Denver,CO,ST009
C00652,Marcus Halvorsen,Trailhead,2024-05-09,Eugene,OR,ST013
C00653,Alina Ashworth,Summit,2024-10-03,Denver,CO,ST016
C00654,Imani Farrow,Trailhead,2023-12-22,Salt Lake City,UT,ST003
C00655,Ravi Farrow,Summit,2021-03-19,Eugene,OR,ST016
C00656,Kenji Rasmussen,Summit,2022-11-06,Sacramento,CA,ST014
C00657,Alina Ellery,None,2021-12-02,Fort Collins,CO,ST017
C00658,Noor Kowalski,Trailhead,2023-09-04,Reno,NV,ST010
C00659,Elias Zielinski,Trailhead,2020-03-12,Flagstaff,AZ,ST007
C00660,Elena Zielinski,Trailhead,2021-12-26,Eugene,OR,ST010
C00661,Marcus Pemberton,Trailhead,2023-04-07,Sacramento,CA,ST014
C00662,Felix Ferreira,None,2022-01-11,Coeur d'Alene,ID,ST013
C00663,Theo Wexford,Summit,2023-08-25,Seattle,WA,ST002
C00664,Felix Ferreira,None,2021-11-18,Coeur d'Alene,ID,ST007
C00665,Yara Halvorsen,Trailhead,2023-11-14,Fort Collins,CO,ST007
C00666,Diego Ferreira,None,2024-06-21,Missoula,MT,ST007
C00667,Priya Delacroix,None,2022-12-28,Seattle,WA,ST006
C00668,Ravi Whitfield,None,2022-11-12,Coeur d'Alene,ID,ST016
C00669,Alina Farrow,None,2020-09-08,Coeur d'Alene,ID,ST004
C00670,Felix Ibarra,Trailhead,2023-09-17,Seattle,WA,ST012
C00671,Leila Nakamura,None,2022-12-19,Boise,ID,ST007
C00672,Lucian Ibarra,None,2021-04-30,Reno,NV,ST011
C00673,Noor Thorne,Trailhead,2023-06-20,Salt Lake City,UT,ST003
C00674,Elias Hollis,None,2022-09-09,Bend,OR,ST003
C00675,Elias Lindqvist,Trailhead,2023-04-21,Denver,CO,ST005
C00676,Alina Vasquez,Alpine,2024-05-31,Fort Collins,CO,ST016
C00677,Callum Zielinski,Summit,2024-02-02,Flagstaff,AZ,ST006
C00678,Marcus Kowalski,None,2024-01-22,Coeur d'Alene,ID,ST016
C00679,Noor Whitfield,Summit,2020-09-24,Bend,OR,ST005
C00680,Tobias Nakamura,Alpine,2024-11-06,Reno,NV,ST006
C00681,Kenji Yardley,Summit,2021-04-29,Denver,CO,ST018
C00682,Soren Marchetti,None,2022-06-13,Spokane,WA,ST010
C00683,Beatrix Vasquez,Trailhead,2022-08-01,Boise,ID,ST008
C00684,Saskia Zielinski,Alpine,2023-11-07,Reno,NV,ST006
C00685,Mateo Yardley,None,2020-03-01,Eugene,OR,ST004
C00686,Freya Ibarra,None,2024-10-02,Eugene,OR,ST014
C00687,Theo Ashworth,Summit,2020-04-13,Reno,NV,ST004
C00688,Leila Okonkwo,None,2023-02-25,Fort Collins,CO,ST003
C00689,Saskia Delacroix,Trailhead,2023-02-24,Sacramento,CA,ST013
C00690,Noor Pemberton,None,2021-01-16,Seattle,WA,ST008
C00691,Noor Yardley,Summit,2020-06-20,Sacramento,CA,ST016
C00692,Marcus Kowalski,None,2022-11-05,Tacoma,WA,ST014
C00693,Soren Nakamura,Summit,2024-05-02,Spokane,WA,ST015
C00694,Mateo Kowalski,None,2020-12-12,Spokane,WA,ST012
C00695,Amara Okonkwo,Trailhead,2020-11-13,Bozeman,MT,ST011
C00696,Emrys Sandoval,None,2024-09-26,Portland,OR,ST007
C00697,Alina Yardley,Summit,2020-02-17,Boise,ID,ST008
C00698,Yara Ashworth,None,2022-01-07,Fort Collins,CO,ST014
C00699,Elena Whitfield,Trailhead,2024-04-05,Seattle,WA,ST015
C00700,Diego Rasmussen,Trailhead,2023-07-06,Bend,OR,ST015
C00701,Marcus Delacroix,Trailhead,2024-07-18,Boulder,CO,ST016
C00702,Yara Rasmussen,None,2022-11-15,Sacramento,CA,ST007
C00703,Sana Pemberton,Trailhead,2022-01-09,Spokane,WA,ST007
C00704,Callum Ferreira,Trailhead,2021-05-17,Park City,UT,ST016
C00705,Imani Barros,Summit,2020-07-29,Boise,ID,ST013
C00706,Mateo Whitfield,Alpine,2023-02-24,Bend,OR,ST010
C00707,Tobias Okonkwo,None,2023-12-05,Denver,CO,ST008
C00708,Kenji Sandoval,Trailhead,2022-04-11,Bozeman,MT,ST006
C00709,Greta Rasmussen,Alpine,2022-09-05,Missoula,MT,ST012
C00710,Theo Grimshaw,None,2021-02-28,Eugene,OR,ST018
C00711,Ravi Sandoval,Trailhead,2024-10-12,Seattle,WA,ST015
C00712,Sana Thorne,None,2021-04-22,Park City,UT,ST010
C00713,Otto Ferreira,Summit,2023-12-26,Missoula,MT,ST017
C00714,Kenji Thorne,None,2024-02-17,Boulder,CO,ST010
C00715,Kenji Hollis,Alpine,2020-03-08,Seattle,WA,ST013
C00716,Amara Sandoval,None,2023-12-17,Missoula,MT,ST004
C00717,Greta Pemberton,None,2023-03-24,Boulder,CO,ST010
C00718,Priya Pemberton,Alpine,2024-09-27,Portland,OR,ST013
C00719,Imani Marchetti,None,2023-05-01,Portland,OR,ST007
C00720,Otto Halvorsen,Trailhead,2022-03-14,Fort Collins,CO,ST003
C00721,Soren Grimshaw,None,2024-01-24,Denver,CO,ST016
C00722,Mateo Thorne,Summit,2021-07-02,Bozeman,MT,ST017
C00723,Alina Okonkwo,Alpine,2020-11-16,Flagstaff,AZ,ST004
C00724,Ravi Ashworth,Trailhead,2022-09-02,Bozeman,MT,ST016
C00725,Elena Halvorsen,None,2022-12-05,Spokane,WA,ST009
C00726,Beatrix Marchetti,None,2023-12-14,Seattle,WA,ST009
C00727,Rosa Ashworth,Trailhead,2021-03-15,Reno,NV,ST008
C00728,Marcus Halvorsen,None,2020-10-13,Flagstaff,AZ,ST003
C00729,Greta Marchetti,Summit,2021-04-19,Boise,ID,ST007
C00730,Rosa Ashworth,Summit,2023-05-03,Sacramento,CA,ST017
C00731,Tobias Sandoval,Trailhead,2023-01-16,Flagstaff,AZ,ST001
C00732,Kenji Kowalski,Trailhead,2023-03-29,Flagstaff,AZ,ST001
C00733,Soren Sandoval,Summit,2024-06-29,Park City,UT,ST018
C00734,Kenji Barros,None,2024-11-01,Eugene,OR,ST017
C00735,Elena Wexford,Trailhead,2021-09-25,Boise,ID,ST015
C00736,Mateo Nakamura,Trailhead,2020-01-30,Boise,ID,ST008
C00737,Tobias Marchetti,None,2023-07-13,Portland,OR,ST012
C00738,Theo Halvorsen,None,2023-03-12,Eugene,OR,ST006
C00739,Beatrix Hollis,None,2024-05-20,Salt Lake City,UT,ST014
C00740,Yara Kowalski,Trailhead,2023-12-05,Sacramento,CA,ST018
C00741,Greta Whitfield,None,2023-09-10,Salt Lake City,UT,ST010
C00742,Diego Lindqvist,Alpine,2020-10-19,Reno,NV,ST001
C00743,Leila Grimshaw,Summit,2023-05-13,Fort Collins,CO,ST013
C00744,Beatrix Lindqvist,Trailhead,2022-08-12,Salt Lake City,UT,ST015
C00745,Leila Ibarra,Trailhead,2021-01-08,Bozeman,MT,ST002
C00746,Imani Barros,Trailhead,2024-04-22,Seattle,WA,ST004
C00747,Nadia Kowalski,Summit,2023-09-29,Salt Lake City,UT,ST003
C00748,Emrys Okonkwo,Trailhead,2020-06-23,Sacramento,CA,ST016
C00749,Leila Nakamura,Summit,2020-07-02,Fort Collins,CO,ST007
C00750,Imani Ferreira,Summit,2023-02-19,Eugene,OR,ST012
C00751,Sana Thorne,Summit,2022-03-22,Tacoma,WA,ST001
C00752,Elias Rasmussen,Trailhead,2021-12-14,Flagstaff,AZ,ST008
C00753,Elena Sandoval,None,2024-04-30,Salt Lake City,UT,ST015
C00754,Lucian Hollis,None,2023-11-23,Park City,UT,ST015
C00755,Callum Delacroix,Trailhead,2022-11-22,Spokane,WA,ST009
C00756,Emrys Kowalski,Trailhead,2024-08-30,Reno,NV,ST009
C00757,Mateo Ferreira,Trailhead,2022-11-10,Boulder,CO,ST016
C00758,Soren Wexford,None,2024-08-08,Coeur d'Alene,ID,ST011
C00759,Noor Marchetti,Trailhead,2022-10-12,Portland,OR,ST014
